职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
安卓开发工程师,南京,,10-18k,3-5年大专及以上,江苏苏博生物医学科技南京有限公司,|制药/生物工程|1000-2000人|,耿女士
安卓开发工程师,南京-雨花台区,,15-30k·13薪,5-10年大专及以上,光庭信息,|IT服务|1000-2000人|,鲁女士
安卓开发工程师,南京,,12-24k,3-5年本科及以上,易宝软件科技(南京)有限公司,|互联网/电商|1000-2000人|,李女士
安卓framework,南京,,15-28k,1-3年大专及以上,南京民基悠步信息技术有限公司,|互联网/电商|100-499人|,朱女士
安卓开发工程师,南京,,12-15k,1-3年本科及以上,南京猫猫云信息技术有限公司,|计算机软件|1-49人|,邢女士
安卓MIUI系统Framework工程师,南京-建邺区,,15-30k,5-10年统招本科,小米,|互联网/电商|港股上市|10000人以上|,陈先生
高级安卓开发工程师,南京-建邺区,,16-20k,3-5年统招本科,中润环能集团有限公司,|石油/化工|100-499人|,向先生
安卓开发工程师,南京,,9-15k,1-3年统招本科,南京炫佳网络科技有限公司,|文娱/内容平台|A轮|100-499人|,王先生
中高级Android开发工程师,南京,,12-18k,5-10年本科及以上,北京科蓝软件系统股份有限公司,|计算机软件|已上市|2000-5000人|,陈征
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
App前端开发专家（Android方向）,南京-建邺区,,30-50k,5-10年本科及以上,南京爱码哥教育,|互联网招聘|天使轮|1-49人|,陈先生
安卓开发工程师,南京,,面议,5-10年本科及以上,南京华捷艾米,|计算机软件|B轮|100-499人|,张女士
Android,南京-江宁区,,10-20k,3-5年大专及以上,南京上古网络科技有限公司,|企业服务软件|融资未公开|100-499人|,安女士
android开发工程师,南京-雨花台区,,15-25k·13薪,1-3年统招本科,某网络安全公司,|计算机软件|100-499人|,史先生
android开发工程师,南京,,15-25k·13薪,3-5年统招本科,易安联,|互联网/电商|B轮|1-49人|,陈女士
安卓移动应用高级软件工程师,南京,,20-30k,经验不限本科及以上,鱼跃医疗,|医疗器械|已上市|5000-10000人|,李女士
Android TV 软件开发工程师4176,南京,,20-40k,1-3年本科及以上,紫光展锐,|电子/芯片/半导体|2000-5000人|,王女士
Android开发工程师,南京,,10-15k,1-3年统招本科,南京国电南思科技发展股份有限公司,|能源/水利|100-499人|,李女士
JAVA工程师(安卓）,南京-江宁区,,20-30k,经验不限统招本科,XNDQ,|环保|100-499人|,俞女士
安卓app开发,南京,,10-20k·13薪,1-3年统招本科,南京睿悦信息技术有限公司,|政务/公共服务|B轮|100-499人|,叶女士
JAVA/Android开发工程师,南京,,20-40k·15薪,经验不限本科及以上,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,王先生
安卓MIUI系统三方应用兼容工程师,南京-建邺区,,15-30k,5-10年统招本科,小米,|互联网/电商|港股上市|10000人以上|,陈先生
安卓开发工程师,南京,,15-25k,3-5年本科及以上,南京悠阔电气科技有限公司,|新能源|融资未公开|100-499人|,邵先生
安卓开发工程师,南京-建邺区,,9-12k,1-3年统招本科,中润环能集团有限公司,|石油/化工|100-499人|,向先生
安卓开发工程师,南京,,15-30k·13薪,5-10年本科及以上,联童有限公司,|互联网/电商|天使轮|100-499人|,马先生
安卓开发工程师,南京-建邺区,,10-20k,3-5年大专及以上,江苏国信华夏信息产业集团有限公司,|计算机软件|50-99人|,HR
软件开发工程师（偏安卓）,南京,,13-18k·14薪,1-3年本科及以上,江苏国飞无人机技术研究院有限公司,|教育培训|,蒋女士
高级安卓系统工程师,南京-雨花台区,,15-25k,3-5年统招本科,深圳市冠旭电子股份有限公司,|电子/芯片/半导体|1000-2000人|,HR
安卓开发工程师,南京,,12-16k·13薪,1-3年本科及以上,江苏南大先腾信息产业股份有限公司,|计算机软件|新三板上市|100-499人|,鲁先生
安卓开发工程师,南京,,20-30k,经验不限本科及以上,中软国际科技,|IT服务|10000人以上|,卢女士
安卓开发工程师,南京-江宁区,,20-30k,3-5年大专及以上,中软国际科技,|IT服务|10000人以上|,李女士
安卓开发工程师,南京-江宁区,,10-15k·13薪,1-3年本科及以上,上海普塔信息技术服务有限公司,|工业互联网|融资未公开|50-99人|,陶女士
中高级安卓开发,南京-江宁区,,10-25k,3-5年大专及以上,软通动力技术服务,|互联网/电商|10000人以上|,李女士
安卓开发工程师,南京-鼓楼区,,11-16k,1-3年本科及以上,江苏四合院大数据有限公司,|计算机软件|融资未公开|,安女士
C#/android工程师,南京-建邺区,,10-15k,1-3年本科及以上,诚迈科技,|计算机软件|已上市|2000-5000人|,成女士
安卓开发工程师,南京-栖霞区,,10-15k,3-5年统招本科,句容智能制造技术研究院有限公司,|互联网/电商|融资未公开|,王女士
安卓开发,南京-雨花台区,,8-10k,1-3年大专及以上,南京木牛自动化系统有限公司,|仪器/电气/自动化|50-99人|,许先生
Android 兼容性测试CTS测试工程师,南京,,7-12k·14薪,3-5年统招本科,小米集团,|互联网/电商|D轮|10000人以上|,沃女士
Android开发专家/工程师,南京-雨花台区,,30-60k·20薪,5-10年统招本科,某一线企业,|通信业|融资未公开|10000人以上|,邓女士
中级安卓工程师（江北）,南京-浦口区,,12-18k·13薪,3-5年本科及以上,湖北科能电力电子有限公司,|能源/水利|100-499人|,龚先生
初级安卓工程师（江北）,南京-浦口区,,8-12k·13薪,1-3年本科及以上,湖北科能电力电子有限公司,|能源/水利|100-499人|,龚先生
android开发工程师,南京,,15-25k,经验不限大专及以上,机敏科技,|计算机软件|A轮|100-499人|,孙女士
android开发工程师,南京-雨花台区,,15-25k·13薪,3-5年统招本科,江苏易安联网络技术有限公司,|计算机软件|C轮|50-99人|,肖女士
android驱动开发工程师,南京,,20-25k·13薪,3-5年统招本科,致远慧图,|互联网/电商|B轮|100-499人|,支女士
安卓开发工程师,南京-雨花台区,,15-25k,1-3年大专及以上,诚迈科技,|计算机软件|已上市|2000-5000人|,王女士
软件工程师-安卓,南京,,7-10k,1-3年本科及以上,吉诺思美,|制药/生物工程|100-499人|,白女士
安卓开发工程师,南京,,18-23k,经验不限本科及以上,某知名互联网公司,|互联网/电商|1000-2000人|,许女士
安卓研发工程师,南京,,面议,1-3年学历不限,润和软件,|政务/公共服务|创业板上市|10000人以上|,郝女士
安卓MIUI谷歌服务工程师,南京-建邺区,,20-40k·14薪,5-10年统招本科,小米,|互联网/电商|港股上市|10000人以上|,陈先生
高级安卓开发工程师,南京-雨花台区,,20-35k·14薪,5-10年统招本科,三星电子,|电子/芯片/半导体|已上市|10000人以上|,乔女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
安卓系统适配工程师,南京-建邺区,,15-30k·14薪,5-10年统招本科,小米,|互联网/电商|港股上市|10000人以上|,陈先生
安卓开发,南京,,15-30k,1-3年大专及以上,润和软件,|政务/公共服务|创业板上市|10000人以上|,蔡女士
高级android开发工程师,南京-雨花台区,,15-30k,经验不限大专及以上,润和软件,|政务/公共服务|创业板上市|10000人以上|,刘女士
安卓开发工程师,南京,,20-30k,3-5年本科及以上,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,宋女士
安卓开发工程师,南京,,15-30k,经验不限本科及以上,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,尹先生
Android开发工程师,南京,,15-25k,1-3年统招本科,易宝软件科技(南京)有限公司,|互联网/电商|1000-2000人|,吴女士
安卓逆向工程师,南京-玄武区,,25-45k,3-5年统招本科,南京诚昇信息咨询管理有限公司,|专业服务|1-49人|,曹先生
安卓MIUI系统适配工程师,南京-建邺区,,15-30k·14薪,5-10年统招本科,小米,|互联网/电商|港股上市|10000人以上|,陈先生
安卓开发工程师,南京,,12-15k,3-5年本科及以上,南京一键未来信息科技有限公司,|垂直社交|融资未公开|50-99人|,倪女士
Android开发,南京-江宁区,,12-24k,经验不限统招本科,软通动力技术服务,|互联网/电商|10000人以上|,娄女士
高级安卓系统应用开发工程师,南京-栖霞区,,18-25k,3-5年本科及以上,法国赛科技术工程集团中国总公司,|汽车/摩托车|100-499人|,HR
安卓系统开发工程师,南京,,10-18k,经验不限本科及以上,东大集成,|电子/芯片/半导体|1000-2000人|,HR
安卓开发,南京-江宁区,,15-20k·14薪,5-10年本科及以上,高知特信息技术(上海),|外包服务|1000-2000人|,史女士
安卓开发工程师,南京,,12-20k,3-5年大专及以上,软通动力,|互联网/电商|10000人以上|,张女士
安卓开发工程师,南京-建邺区,,10-20k,3-5年本科及以上,南京星璇广告传媒有限公司,|新媒体营销|50-99人|,杨女士
android开发工程师（实习）,南京-雨花台区,,2-3k,经验不限本科及以上,南京软件谷移动互联网研究院有限公司,|互联网/电商|50-99人|,李女士
安卓开发工程师,南京,,9-14k,经验不限本科及以上,江苏泰治科技股份有限公司,|工业互联网|B轮|100-499人|,郝先生
安卓开发工程师,南京-秦淮区,,8-13k,1-3年大专及以上,湖北器长光电股份有限公司,|医疗器械|B轮|100-499人|,周女士
安卓多媒体工程师,南京,,14-22k·13薪,3-5年本科及以上,润和软件,|政务/公共服务|创业板上市|10000人以上|,HR
高级android开发工程师,南京-建邺区,,15-25k,1-3年本科及以上,中核华纬工程设计研究有限公司,|房地产/建筑|500-999人|,郑女士
嵌入式软件开发（Android方向）,南京,,11-20k,3-5年本科及以上,江苏亿科达科技发展有限公司,|计算机软件|融资未公开|100-499人|,肖女士
高级android开发工程师（南京）,南京,,18-25k·13薪,3-5年本科及以上,丰疆智能科技股份有限公司,|计算机软件|A轮|500-999人|,张女士
安卓开发工程师,南京,,14-17k·15薪,经验不限本科及以上,某知名外资企业,|计算机软件|5000-10000人|,仇先生
高级android工程师,南京-秦淮区,,10-15k·14薪,3-5年本科及以上,安康通,|医疗/保健/美容|2000-5000人|,高女士
Android驱动开发工程师,南京,,20-30k·16薪,3-5年统招本科,北京某知名科技企业,|医疗/保健/美容|融资未公开|100-499人|,杨女士
Android Framework研发工程师,南京-建邺区,,18-30k·15薪,3-5年本科及以上,北京启明星辰,|通信业|2000-5000人|,孔女士
Android开发工程师,南京-雨花台区,,15-28k,经验不限硕士及以上,歌尔股份,|电子/芯片/半导体|已上市|10000人以上|,梁先生
Android app工程师,南京,,15-25k·16薪,经验不限统招本科,北京某知名科技企业,|医疗/保健/美容|融资未公开|100-499人|,杨女士
Android framework工程师,南京-栖霞区,,20-30k·14薪,3-5年学历不限,某知名车联网科技有限公司,|车联网|战略融资|50-99人|,丁女士
Android app开发工程师,南京,,25-30k·13薪,3-5年统招本科,某大数据公司,|大数据|500-999人|,李女士
android,南京,,15-22k,3-5年大专及以上,南京特望科技有限公司,|计算机软件|融资未公开|100-499人|,姚女士
安卓开发工程师,南京,,20-40k·16薪,经验不限本科及以上,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,楚先生
安卓Java开发工程师,南京-浦口区,,14-25k,1-3年统招本科,上海起拓实业有限公司,|通信业|1-49人|,刘女士
安卓开发工程师,南京,,12-20k,经验不限大专及以上,武汉光庭信息技术股份有限公司南京分公司,|IT服务|D轮|100-499人|,张女士
安卓开发工程师,南京,,20-30k,3-5年本科及以上,易宝软件科技(南京)有限公司,|互联网/电商|1000-2000人|,陈先生
安卓开发工程师（民航）,南京-秦淮区,,12-18k·13薪,3-5年统招本科,莱斯信息,|IT服务|500-999人|,孙先生
安卓MIUI谷歌认证工程师,南京-建邺区,,20-40k·14薪,5-10年统招本科,小米,|互联网/电商|港股上市|10000人以上|,陈先生
安卓开发工程师,南京-雨花台区,,12-20k,1-3年大专及以上,南京百力奥网络科技有限公司,|计算机软件|50-99人|,张女士
安卓app开发工程师,南京-建邺区,,15-30k,5-10年统招本科,华米科技,|可穿戴设备|已上市|1000-2000人|,焦先生
安卓Framework开发工程师,南京-建邺区,,15-30k·14薪,5-10年统招本科,小米,|互联网/电商|港股上市|10000人以上|,陈先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
软件架构师-安卓性能方向13666,南京-建邺区,,50-80k·16薪,10年以上统招本科,OPPO移动通信,|通信业|10000人以上|,黄女士
资深android开发工程师,南京,,25-40k,3-5年统招本科,湖南拓维云创科技有限责任公司,|计算机软件|5000-10000人|,HR
软件架构师-安卓性能方向13666,南京-建邺区,,60-90k·16薪,10年以上本科及以上,OPPO移动通信,|通信业|10000人以上|,陈女士
安卓开发工程师,南京-雨花台区,,15-30k,3-5年统招本科,湖南拓维云创科技有限责任公司,|计算机软件|5000-10000人|,陈先生
安卓开发工程师,南京,,15-30k,3-5年大专及以上,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,苏先生
安卓开发工程师,南京-浦口区,,15-25k,3-5年本科及以上,钠视互动,|互联网+|C轮|500-999人|,李女士
安卓APP开发工程师（南京光庭项目）,南京-江宁区,,10-15k,1-3年本科及以上,光庭信息,|IT服务|1000-2000人|,刘女士
安卓驱动开发工程师,南京,,20-30k,3-5年本科及以上,南京轶诺科技有限公司,|计算机软件|1-49人|,徐女士
安卓开发工程师,南京-江宁区,,10-15k,1-3年本科及以上,光庭信息,|IT服务|1000-2000人|,HR
安卓开发工程师,南京,,15-25k,3-5年本科及以上,软通动力信息技术(集团)有限公司,|专业服务|已上市|10000人以上|,付女士
android应用开发工程师,南京-建邺区,,13-20k,3-5年大专及以上,中软国际科技,|IT服务|10000人以上|,王女士
安卓驱动工程师,南京-栖霞区,,15-25k·13薪,3-5年本科及以上,南京淮塔信息科技有限公司,|IT服务|融资未公开|,唐先生
android开发工程师,南京-浦口区,,8-15k,1-3年大专及以上,上海艾飞能源科技有限公司,|计算机软件|融资未公开|50-99人|,孟女士
软件开发工程师（Andriod）,南京-雨花台区,,15-25k,3-5年大专及以上,云嘉云计算,|互联网/电商|A轮|100-499人|,夏女士
android开发工程师,南京-秦淮区,,10-15k,1-3年本科及以上,帆软软件有限公司,|计算机软件|500-999人|,刘女士
安卓开发工程师,南京,,10-15k,3-5年统招本科,咪咕文化科技有限公司,|互联网/电商|其他|2000-5000人|,HR
Andriod工程师（本部）,南京,,15-25k·13薪,1-3年大专及以上,润和软件,|政务/公共服务|创业板上市|10000人以上|,HR
安卓软件工程师,南京,,8-14k,1-3年大专及以上,南京星邺汇捷网络科技有限公司,|计算机软件|融资未公开|50-99人|,陈女士
安卓工程师,南京-江宁区,,9-20k,1-3年本科及以上,软通动力,|互联网/电商|10000人以上|,张先生
资深Andriod开发工程师,南京,,20-40k,5-10年统招本科,南京青眼网络科技有限公司,|专业服务|融资未公开|1-49人|,赵先生
Android智能终端测试（实习生）,南京-雨花台区,,3-4k,经验不限本科及以上,吉尔克史,|通信设备|融资未公开|50-99人|,林女士
android架构师,南京-建邺区,,30-40k,5-10年本科及以上,深圳小步网络科技有限公司,|文娱/内容平台|B轮|100-499人|,陈先生
Android工程师（智能硬件方向）,南京-浦口区,,10-15k·14薪,1-3年本科及以上,CSC信息科技(天津)有限公司,|计算机软件|10000人以上|,季女士
Android软件研发工程师,南京-雨花台区,,15-25k,1-3年统招本科,瞬联软件科技,|计算机软件|1000-2000人|,刘女士
android系统工程师,南京-秦淮区,,20-40k,5-10年统招本科,昆山联滔电子有限公司,|电子/芯片/半导体|,许先生
Android开发工程师,南京-雨花台区,,18-30k·13薪,1-3年学历不限,南京某云计算科技股份有限公司,|互联网+|其他|100-499人|,甘女士
Android System优化工程师,南京,,22-35k·13薪,5-10年统招本科,知名外企,|计算机/网络设备|融资未公开|500-999人|,李女士
Android开发工程师,南京-浦口区,,15-25k·14薪,5-10年统招本科,四维智联,|物联网|C轮|1000-2000人|,王女士
Android开发工程师（研发中心）(J12443),南京,,13-18k,3-5年本科及以上,途牛旅游网,|电子商务|已上市|5000-10000人|,单先生
Android BSP工程师,南京-栖霞区,,30-40k,3-5年本科及以上,出门问问,|互联网/电商|D轮|500-999人|,王女士
Android开发工程师,南京,,12-22k·14薪,3-5年统招本科,鱼跃医疗,|医疗器械|已上市|5000-10000人|,石先生
Android开发岗,南京,,20-40k·15薪,3-5年本科及以上,国内知名上市企业,|互联网/电商|10000人以上|,周女士
安卓软件开发工程师,南京,,13-21k·15薪,3-5年本科及以上,高知特智能技术(上海)有限公司,|汽车/摩托车|100-499人|,吴女士
Android驱动软件工程师,南京-雨花台区,,15-25k·13薪,5-10年统招本科,致远慧图Vistel,|人工智能|B轮|100-499人|,刘女士
Android/Linux  SDK软件开发与集成,南京,,20-30k,5-10年本科及以上,柏维信息,|计算机软件|融资未公开|100-499人|,张女士
高级android开发工程师,南京,,18-30k·13薪,3-5年大专及以上,中科创达软件股份有限公司,|计算机/网络设备|已上市|5000-10000人|,刘女士
高级Android开发工程师,南京,,20-40k,3-5年本科及以上,T3出行,|互联网/电商|100-499人|,潘女士
Android开发工程师,南京-浦口区,,20-35k·15薪,1-3年本科及以上,南京蔚蓝智能科技有限公司,|互联网/电商|1-49人|,张先生
Senior Android Developer,南京,,14-20k·15薪,5-10年统招本科,德国综合物流与海陆空运输服务提供商,|计算机软件|其他|100-499人|,史女士
android系统工程师,南京,,25-50k·15薪,3-5年统招本科,国内知名上市企业,|互联网/电商|10000人以上|,周女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Android驱动软件工程师,南京-雨花台区,,15-25k·13薪,5-10年统招本科,北京致远慧眼科技有限公司,|制药/生物工程|50-99人|,宋女士
高级android开发工程师,南京-秦淮区,,10-20k,3-5年统招本科,南京星璇广告传媒有限公司,|新媒体营销|50-99人|,顾女士
Android开发岗—驱动方向,南京,,18-35k,3-5年统招本科,联邦猎头,|人力资源|其他|500-999人|,徐女士
Android开发岗-驱动方向,南京-雨花台区,,20-40k,3-5年本科及以上,某大型制造企业,|家具/家电|其他|1000-2000人|,孟先生
Android开发工程师(J11842),南京,,25-50k,1-3年统招本科,东北证券股份有限公司,|基金/证券/投资|沪深A股上市|2000-5000人|,刘女士
android应用开发工程师,南京,,14-28k·14薪,3-5年本科及以上,中孚信息,|计算机软件|沪深A股上市|500-999人|,李先生
高级android开发工程师,南京-雨花台区,,20-30k,3-5年大专及以上,中软国际科技,|IT服务|10000人以上|,郎先生
android开发工程师,南京,,15-30k,1-3年大专及以上,软通动力分支机构,|互联网/电商|10000人以上|,HR
Mobile APP Front (前端开发Android/Flutter）,南京-雨花台区,,15-25k·13薪,1-3年本科及以上,宝马诚迈信息技术有限公司,|计算机软件|100-499人|,阎女士
高级设计师（Android开发）,南京-江宁区,,18-25k,1-3年硕士及以上,国电南自,|仪器/电气/自动化|1000-2000人|,楼女士
Android Framework开发工程师,南京,,10-20k,3-5年本科及以上,上海飞逝科技有限公司,|计算机软件|1-49人|,朱女士
高级android开发工程师,南京,,15-20k·13薪,3-5年统招本科,某上市公司,|汽车/摩托车|D轮及以上|500-999人|,艾女士
Android UI Framework开发工程师,南京,,10-20k,3-5年本科及以上,上海飞逝科技有限公司,|计算机软件|1-49人|,朱女士
Android 地图开发工程师,南京,,10-20k,3-5年本科及以上,上海飞逝科技有限公司,|计算机软件|1-49人|,朱女士
Android,南京-雨花台区,,17-25k,经验不限统招本科,联邦猎头,|人力资源|融资未公开|100-499人|,欧女士
Android应用开发,南京,,20-40k·13薪,5-10年统招本科,某知名车企,|汽车/摩托车|战略融资|5000-10000人|,王女士
C++/Android 研发,南京-建邺区,,20-26k·13薪,1-3年本科及以上,南京小谷智能科技有限公司,|计算机软件|1-49人|,葛女士
Android开发工程师,南京-建邺区,,15-20k,1-3年统招本科,南京小谷智能科技有限公司,|计算机软件|1-49人|,葛女士
高级android开发工程师,南京,,40-65k·13薪,经验不限大专及以上,某知名品牌公司,|电子/芯片/半导体|2000-5000人|,周女士
Android,南京-建邺区,,12-20k,3-5年统招本科,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,崔女士
安卓开发工程师,南京,,20-30k,3-5年统招本科,某知名互联网公司,|互联网/电商|10000人以上|,江先生
安卓开发(应用商店）,南京-建邺区,,15-30k,3-5年本科及以上,小米,|互联网/电商|港股上市|10000人以上|,王女士
安卓开发工程师,南京-雨花台区,,15-25k,3-5年本科及以上,众睿启智,|计算机软件|50-99人|,韦女士
高级安卓开发工程师,南京-江宁区,,15-20k,5-10年本科及以上,南京凌岳网络科技有限公司,|专业服务|1-49人|,黄女士
Android,南京-江宁区,,15-25k,1-3年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,刘女士
全场景云服务Andriod应用开发工程师,南京-雨花台区,,25-50k,3-5年统招本科,华为,|通信业|10000人以上|,钟女士
安卓开发工程师,南京-雨花台区,,10-20k,1-3年大专及以上,软通动力,|互联网/电商|10000人以上|,HR
安卓开发工程师,南京,,15-30k,3-5年本科及以上,中软国际科技,|IT服务|10000人以上|,马女士
android开发,南京,,8-10k,1-3年大专及以上,郑州百思特软件科技有限公司,|计算机软件|融资未公开|50-99人|,崔女士
android架构师,南京,,40-70k,5-10年本科及以上,酷派集团,|通信业|2000-5000人|,袁女士
android APP开发,南京-雨花台区,,10-15k,1-3年统招本科,郑州百思特软件科技有限公司,|计算机软件|融资未公开|50-99人|,崔女士
Android 应用软件开发,南京-栖霞区,,10-30k,3-5年统招本科,南京盛腾汽车科技有限责任公司,|汽车/摩托车|100-499人|,热女士
Android开发工程师,南京,,14-17k,经验不限本科及以上,三六五网,|O2O服务|已上市|1000-2000人|,谈女士
android应用开发工程师,南京-雨花台区,,15-30k·14薪,3-5年本科及以上,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,罗先生
android工程师,南京-鼓楼区,,12-15k,1-3年本科及以上,南京猩猩软件科技有限公司,|互联网/电商|1-49人|,孙先生
互联网Android应用开发工程师,南京,,20-40k,1-3年统招本科,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,黄女士
Android,南京,,20-35k,3-5年本科及以上,酷派集团,|通信业|2000-5000人|,袁女士
互联网Android开发工程师,南京-建邺区,,15-45k,1-3年本科及以上,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,武女士
Android开发工程师,南京-雨花台区,,10-18k·13薪,1-3年大专及以上,南京领创信息科技有限公司,|计算机软件|融资未公开|,杨女士
android开发工程师,南京,,10-25k·14薪,经验不限学历不限,润和软件,|政务/公共服务|创业板上市|10000人以上|,HR
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
前端开发工程师,南京,急聘,10-15k,1-3年统招本科,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
Java开发/前端开发/软件测试,南京-秦淮区,急聘,8-12k,一年以下本科及以上,联蔚数科,|云服务|500-999人|,黄女士
前端工程师,南京,,8-16k·14薪,1-3年统招本科,擎天科技南京,|IT服务|500-999人|,HR
1.前端开发高级工程师,南京,,21-27k·13薪,3-5年硕士及以上,中科院,|计算机软件|500-999人|,杨女士
前端开发工程师,南京-雨花台区,,12-22k·13薪,1-3年统招本科,亚信科技,|通信业|10000人以上|,张女士
web前端工程师,南京-江宁区,,8-15k,1-3年本科及以上,南京讯思雅信息科技有限公司,|计算机软件|,孟女士
WEB前端开发工程师,南京,,13-20k,3-5年本科及以上,雨润集团,|房地产/建筑|10000人以上|,徐先生
WEB前端开发工程师,南京,,15-18k·15薪,3-5年本科及以上,知名综合物流服务商,|计算机软件|融资未公开|100-499人|,高女士
前端开发经理,南京,,20-40k·13薪,5-10年统招本科,某知名saas平台,|计算机软件|D轮及以上|500-999人|,陆女士
web前端开发工程师,南京,,10-18k·13薪,1-3年统招本科,玖壹叁陆零医学科技南京有限公司,|计算机软件|战略投资|100-499人|,任女士
web前端开发工程师,南京,,10-20k,3-5年统招本科,南京森根科技股份有限公司,|计算机软件|100-499人|,赵女士
高级前端开发工程师,南京,,10-18k,3-5年统招本科,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
中高级前端开发工程师,南京,,10-18k,1-3年统招本科,中兴飞流信息科技有限公司,|计算机软件|50-99人|,贾女士
【中电望辰】WEB前端开发工程师,南京-秦淮区,,10-15k,3-5年本科及以上,中电工业互联网有限公司,|互联网/电商|100-499人|,肖女士
web前端工程师,南京-建邺区,,20-25k,3-5年统招本科,上海思芮信息科技有限公司,|IT服务|融资未公开|2000-5000人|,冯女士
前端开发工程师,南京-江宁区,,10-15k,3-5年大专及以上,南京福贝尔五金制品有限公司,|贸易/进出口|100-499人|,黄先生
web前端开发工程师,南京,,12-18k,3-5年本科及以上,南京纳特通信电子有限公司,|通信业|A轮|100-499人|,肖女士
前端工程师,南京-玄武区,,13-15k,3-5年本科及以上,华能智链,|电商供应链|500-999人|,李先生
前端开发,南京-雨花台区,,10-15k,1-3年本科及以上,中科院沈苏公司,|计算机软件|B轮|100-499人|,钱女士
web前端开发工程师,南京-秦淮区,,12-16k·14薪,3-5年统招本科,联通智网科技有限公司,|互联网/电商|100-499人|,王女士
前端开发,南京-雨花台区,,10-15k,经验不限本科及以上,中科院沈苏公司,|计算机软件|B轮|100-499人|,陈女士
高级前端开发工程师,南京-雨花台区,,22-30k,5-10年统招本科,开鑫科技有限公司,|基金/证券/投资|100-499人|,曹女士
前端开发工程师,南京-雨花台区,,10-15k,1-3年统招本科,富仁集团,|机械/机电/重工|2000-5000人|,严女士
前端工程师,南京-建邺区,,25-40k,3-5年统招本科,某生活科技有限公司,|互联网/电商|融资未公开|1000-2000人|,黄女士
web前端开发工程师,南京-建邺区,,10-15k·20薪,3-5年本科及以上,通信运营商数字产品平台,|通信业|1000-2000人|,郑女士
前端软件工程师,南京,,20-40k·14薪,5-10年统招本科,某外资企业,|互联网/电商|B轮|100-499人|,刘先生
高级前端开发工程师,南京,,15-25k·13薪,3-5年大专及以上,某科技公司,|环保|融资未公开|100-499人|,俞先生
软件工程师（前端）,南京,,15-25k·14薪,3-5年本科及以上,某餐饮系统开发公司,|互联网/电商|100-499人|,陈女士
前端开发工程师,南京,,20-40k·14薪,5-10年学历不限,某智能餐饮企业,|商业智能|A轮|100-499人|,王先生
前端软件工程师,南京,,20-40k·13薪,经验不限统招本科,餐饮管理解决方案技术公司,|计算机软件|融资未公开|100-499人|,陈先生
web前端,南京,,15-20k,5-10年本科及以上,垃圾终端处置行业大智慧,|环保|融资未公开|100-499人|,徐先生
237222高级前端工程师,南京-雨花台区,,20-40k·14薪,5-10年统招本科,知名外资互联网公司,|互联网/电商|B轮|100-499人|,董女士
前端架构师,南京,,30-50k·15薪,5-10年统招本科,某上市通讯公司,|通信设备|已上市|10000人以上|,陈先生
前端架构师,南京,,45-55k,5-10年统招本科,某通讯企业,|通信设备|已上市|10000人以上|,郑先生
前端工程师,南京-雨花台区,,10-20k,3-5年本科及以上,旗天科技集团股份有限公司,|互联网金融|创业板上市|500-999人|,胡女士
前端开发工程师,南京-雨花台区,,15-20k,1-3年本科及以上,浩鲸云计算科技股份有限公司,|计算机软件|5000-10000人|,岳女士
高级前端开发工程师(J8AS2),南京-江宁区,,15-25k,5-10年本科及以上,小视科技,|O2O服务|B轮|100-499人|,吴先生
web前端开发工程师,南京-六合区,,10-15k·14薪,3-5年大专及以上,申友基因组研究院(南京)有限公司,|生物工程|100-499人|,陈女士
高级前端开发工程师,南京-江宁区,,16-22k,5-10年大专及以上,小视科技,|O2O服务|B轮|100-499人|,吴先生
前端开发工程师（电商）,南京-雨花台区,,面议,3-5年统招本科,明略科技集团,|互联网/电商|D轮|2000-5000人|,陈先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
1.前端开发工程师,南京,,14-20k·13薪,经验不限硕士及以上,中科院,|计算机软件|500-999人|,杨女士
WEB前端开发工程师,南京,,8-10k·14薪,1-3年本科及以上,福富软件公司,|计算机软件|2000-5000人|,洪女士
